country,iso_code,year,month,continent,income_group,latitude,longitude,latitude_band,climate_zone,temp_anomaly_global,temp_anomaly_land,temp_anomaly_ocean,temp_anomaly_arctic,temp_max,temp_min,co2_emissions,co2_per_capita,co2_per_gdp,cumulative_co2,co2_concentration_ppm,methane_emissions,nitrous_oxide,total_ghg,land_use_change_co2,sea_ice_extent_arctic,sea_ice_extent_antarc,sea_surface_temp_anom,nino34_index,ocean_heat_content,precipitation_anomaly,drought_index_pdsi,spi_3month,primary_energy_twh,share_renewables_pct,share_coal_pct,co2_per_kwh,electricity_demand_twh,renewable_capacity_gw,oil_production,population_millions,gdp_per_capita_usd,population_density,urbanization_rate,forest_cover_pct,industrial_share_gdp,agriculture_share_gdp,vehicle_ownership,radiative_forcing,temp_change_from_co2,climate_risk_score,warming_category,renewable_transition_stage,emission_intensity_level
Iran,IRN,1998,9,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.77,1.09,0.59,1.7,4.4,-6.6,455.4,6.32,0.4554,3729.0,367,83.4,26.5,602.9,-0.7,6.45,13.94,0.48,2.29,5.58,13.6,-1.15,0.05,372.6,5.9,3.1,488.9,130.4,15.4,3.89,70.39,8069.0,42712.4,67.7,7,37,11,154.0,2.472,0.44,31.7,Elevated,Low,High
Iran,IRN,1998,10,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.8,1.21,0.64,1.47,14.0,3.9,455.4,6.32,0.4554,3729.0,367,83.4,26.5,602.9,-0.7,7.07,13.02,0.59,2.81,5.58,25.1,-0.59,0.47,372.6,5.9,3.1,488.9,130.4,15.4,3.89,70.39,8069.0,42712.4,67.7,7,37,11,145.0,2.472,0.44,28.2,Elevated,Low,High
Iran,IRN,1998,11,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.78,1.18,0.63,1.68,23.3,10.4,455.4,6.32,0.4554,3729.0,367,83.4,26.5,602.9,-0.7,8.74,12.38,0.54,2.28,5.58,16.6,-0.09,-0.04,372.6,5.9,3.1,488.9,130.4,15.4,3.89,70.39,8069.0,42712.4,67.7,7,37,11,155.0,2.472,0.44,23.7,Elevated,Low,High
Iran,IRN,1998,12,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.85,1.29,0.73,1.72,26.7,17.0,455.4,6.32,0.4554,3729.0,367,83.4,26.5,602.9,-0.7,11.02,11.78,0.51,2.5,5.58,69.8,1.27,1.48,372.6,5.9,3.1,488.9,130.4,15.4,3.89,70.39,8069.0,42712.4,67.7,7,37,11,160.0,2.472,0.44,27.2,Elevated,Low,High
Iran,IRN,1999,1,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.29,0.65,0.12,0.7,33.8,19.7,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,13.21,10.86,0.04,-1.65,6.86,-53.7,-0.69,-0.62,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,166.0,2.531,0.29,15.4,Normal,Low,High
Iran,IRN,1999,2,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.25,0.6,0.1,0.75,27.7,17.1,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,,9.73,0.15,-1.44,6.86,-27.8,-1.48,-0.37,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,156.0,2.531,0.29,22.3,Normal,Low,High
Iran,IRN,1999,3,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.26,0.63,0.15,0.35,22.3,11.9,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,15.42,10.01,0.16,-1.23,6.86,-31.7,-1.69,-0.2,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,159.0,2.531,0.29,17.9,Normal,Low,High
Iran,IRN,1999,4,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.28,0.69,0.14,0.59,12.6,-1.3,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,14.83,,0.18,-1.11,6.86,7.6,-0.37,0.38,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,160.0,2.531,0.29,12.0,Normal,Low,High
Iran,IRN,1999,5,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.38,0.76,0.23,0.96,7.6,-6.8,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,13.21,11.58,0.18,-0.97,6.86,-14.9,-0.62,0.12,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,147.0,2.531,0.29,15.8,Normal,Low,High
Iran,IRN,1999,6,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.31,0.74,0.18,0.65,0.2,-11.4,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,11.0,11.75,0.09,-1.06,6.86,-27.2,-0.98,-0.15,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,162.0,2.531,0.29,16.0,Normal,Low,High
Iran,IRN,1999,7,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.4,0.75,0.33,0.77,-4.4,-15.2,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,8.79,12.08,,-1.11,6.86,-22.5,-0.75,-0.35,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,181.0,2.531,0.29,17.1,Normal,Low,High
Iran,IRN,1999,8,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.28,0.64,0.21,0.5,-5.1,-15.3,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,7.17,13.05,0.17,-1.83,6.86,-64.6,-1.82,-0.4,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,160.0,2.531,0.29,21.5,Normal,Low,High
Iran,IRN,1999,9,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.34,0.74,0.26,0.86,4.2,-6.6,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,6.58,13.12,0.21,-1.28,6.86,-5.8,-0.53,-0.4,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,158.0,2.531,0.29,17.5,Normal,Low,High
Iran,IRN,1999,10,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.34,0.69,0.17,0.66,11.9,1.4,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,7.17,12.02,0.18,-1.13,6.86,-37.9,-0.75,-0.58,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,158.0,2.531,0.29,17.5,Normal,Low,High
Iran,IRN,1999,11,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.21,0.63,-0.01,0.65,22.8,9.9,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,8.79,12.89,0.05,-1.51,6.86,-63.8,-0.83,-1.34,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,164.0,2.531,0.29,14.4,Normal,Low,High
Iran,IRN,1999,12,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.26,0.64,0.13,0.49,31.2,17.0,435.8,6.24,0.4358,4165.0,368,79.1,25.9,571.0,-0.7,11.0,11.18,0.01,-1.39,6.86,25.6,-0.18,0.86,378.1,5.5,1.8,461.1,132.3,14.6,3.91,71.09,8452.0,43137.1,67.4,7,37,11,158.0,2.531,0.29,11.4,Normal,Low,High
Iran,IRN,2000,1,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.4,0.77,0.19,0.89,31.3,21.2,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,13.23,11.31,0.1,-0.88,8.34,30.0,0.5,0.52,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,182.0,2.59,0.3,14.4,Normal,Low,Medium
Iran,IRN,2000,2,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.35,0.73,0.18,0.65,29.6,17.4,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,14.88,10.46,0.19,-0.88,8.34,-17.4,-0.99,-0.27,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,163.0,2.59,0.3,16.8,Normal,Low,Medium
Iran,IRN,2000,3,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.4,0.77,0.26,0.92,21.5,10.6,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,15.49,10.74,0.2,-0.7,8.34,3.2,-0.6,-0.02,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,148.0,2.59,0.3,15.8,Normal,Low,Medium
Iran,IRN,2000,4,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.32,0.66,0.19,0.53,15.5,2.1,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,14.88,10.77,0.17,-1.18,8.34,48.2,-0.12,0.59,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,167.0,2.59,0.3,13.6,Normal,Low,Medium
Iran,IRN,2000,5,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.36,0.72,0.24,0.71,6.2,-7.4,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,13.23,11.08,0.22,-0.95,8.34,-25.4,-1.32,-0.64,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,147.0,2.59,0.3,18.7,Normal,Low,Medium
Iran,IRN,2000,6,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.42,0.83,0.26,0.93,0.8,-15.2,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,10.96,10.99,0.2,-0.56,,-19.4,-0.85,0.05,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,166.0,2.59,0.3,18.0,Normal,Low,Medium
Iran,IRN,2000,7,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.22,0.64,0.11,0.12,-4.7,-13.4,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,8.7,13.29,0.12,-1.16,8.34,-12.3,0.01,-0.25,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,157.0,2.59,0.3,9.2,Normal,Low,Medium
Iran,IRN,2000,8,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.38,0.68,0.25,0.72,-2.0,-13.7,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,7.04,13.29,0.25,-0.28,8.34,-17.5,-0.44,-0.46,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,163.0,2.59,0.3,16.9,Normal,Low,Medium
Iran,IRN,2000,9,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.33,0.67,0.19,0.53,7.8,-7.0,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,6.43,12.75,0.13,-1.39,8.34,-37.1,-1.53,-0.59,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,174.0,2.59,0.3,23.3,Normal,Low,Medium
Iran,IRN,2000,10,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.48,0.91,0.33,1.01,11.6,1.4,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,7.04,13.21,0.25,-0.49,8.34,-51.0,-1.06,-0.53,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,161.0,2.59,0.3,23.4,Normal,Low,Medium
Iran,IRN,2000,11,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.41,0.74,0.26,0.44,25.4,11.6,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,8.7,13.16,0.22,-0.63,8.34,-55.0,-1.42,-0.37,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,150.0,2.59,0.3,21.6,Normal,Low,Medium
Iran,IRN,2000,12,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.34,0.77,0.2,0.57,29.9,16.7,469.6,6.37,0.4696,4635.0,369,85.4,29.3,662.7,-0.4,10.96,10.98,0.12,-1.01,8.34,-49.5,-1.59,-0.66,418.6,7.2,2.4,448.7,146.5,21.1,3.9,71.8,8931.0,43568.0,67.8,7,37,11,157.0,2.59,0.3,20.3,Normal,Low,Medium
Iran,IRN,2001,1,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.51,0.84,0.38,1.13,31.3,18.1,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,13.01,11.17,0.34,-0.7,9.38,-17.8,-0.58,0.51,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,167.0,2.649,0.39,19.1,Elevated,Low,High
Iran,IRN,2001,2,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.52,0.95,0.39,0.84,27.5,17.5,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,14.62,11.57,0.36,-0.15,9.38,30.3,-0.25,0.29,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,157.0,2.649,0.39,18.5,Elevated,Low,High
Iran,IRN,2001,3,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.59,0.97,0.43,1.13,21.8,9.4,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,15.21,10.5,0.41,0.06,9.38,18.5,-0.52,0.18,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,165.0,2.649,0.39,20.9,Elevated,Low,High
Iran,IRN,2001,4,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.51,0.94,0.32,1.08,16.1,3.6,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,14.62,10.68,0.27,-0.28,9.38,-8.1,-0.05,-0.04,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,172.0,2.649,0.39,16.5,Elevated,Low,High
Iran,IRN,2001,5,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.55,0.93,0.44,1.24,5.0,-2.9,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,13.01,11.9,0.32,-0.09,9.38,-37.8,-0.78,0.06,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,171.0,2.649,0.39,21.8,Elevated,Low,High
Iran,IRN,2001,6,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.55,0.9,0.45,1.09,-0.9,-14.3,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,10.8,12.44,0.4,-0.09,9.38,-20.0,-0.26,-0.19,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,155.0,2.649,0.39,18.9,Elevated,Low,High
Iran,IRN,2001,7,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.49,0.83,0.33,1.02,-0.5,-15.4,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,8.59,12.47,0.26,-0.23,9.38,-64.1,-1.78,-0.82,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,151.0,2.649,0.39,25.5,Normal,Low,High
Iran,IRN,2001,8,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.49,0.92,0.32,1.24,-0.5,-13.5,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,6.98,12.8,0.27,-0.4,9.38,12.5,-0.11,0.43,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,161.0,2.649,0.39,18.4,Normal,Low,High
Iran,IRN,2001,9,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.47,0.85,0.32,1.14,2.3,-3.2,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,6.38,12.38,0.27,-0.28,9.38,84.9,1.47,0.84,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,158.0,2.649,0.39,22.6,Normal,Low,High
Iran,IRN,2001,10,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.56,0.89,0.45,0.86,14.7,2.5,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,6.98,13.0,0.35,0.21,9.38,5.7,-0.76,0.07,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,165.0,2.649,0.39,22.6,Elevated,Low,High
Iran,IRN,2001,11,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.54,0.95,0.35,0.76,24.9,9.6,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,8.59,12.92,0.27,-0.18,9.38,3.0,-0.34,-0.06,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,158.0,2.649,0.39,18.3,Elevated,Low,High
Iran,IRN,2001,12,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.52,0.9,0.38,0.87,31.5,16.2,497.5,6.52,0.4975,5132.0,371,94.6,27.3,690.5,4.4,10.8,12.18,0.29,-0.58,9.38,-9.3,-0.93,-0.33,436.2,8.6,0.2,456.2,152.7,26.3,3.9,72.52,9200.0,44004.9,69.1,7,37,11,167.0,2.649,0.39,20.5,Elevated,Low,High
Iran,IRN,2002,1,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.72,1.12,0.61,1.41,30.4,18.4,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,,11.85,0.48,1.2,10.88,-83.9,-1.91,-1.23,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,155.0,2.708,0.45,38.1,Elevated,Low,High
Iran,IRN,2002,2,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.71,1.12,0.59,1.54,29.1,18.0,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,14.65,10.6,0.54,0.81,10.88,32.8,0.49,0.25,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,176.0,2.708,0.45,22.2,Elevated,Low,High
Iran,IRN,2002,3,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.67,1.02,0.51,1.48,21.4,10.4,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,15.25,11.3,0.4,0.83,10.88,44.8,0.24,0.81,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,156.0,2.708,0.45,21.7,Elevated,Low,High
Iran,IRN,2002,4,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.77,1.09,0.62,1.44,17.1,2.1,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,14.65,11.99,0.49,0.97,10.88,-30.0,-1.54,-0.43,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,158.0,2.708,0.45,30.0,Elevated,Low,High
Iran,IRN,2002,5,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.68,1.05,0.57,1.33,4.6,-5.8,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,13.0,10.94,,1.17,10.88,2.8,-1.64,0.26,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,160.0,2.708,0.45,27.1,Elevated,Low,High
Iran,IRN,2002,6,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.73,1.07,0.6,1.8,-3.1,-14.3,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,10.74,11.78,0.55,0.54,10.88,1.8,-0.94,0.04,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,167.0,2.708,0.45,25.4,Elevated,Low,High
Iran,IRN,2002,7,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.68,1.03,0.53,1.55,-3.7,-17.6,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,8.48,12.96,0.45,0.66,10.88,60.0,1.04,0.48,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,166.0,2.708,0.45,22.5,Elevated,Low,High
Iran,IRN,2002,8,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.73,1.19,0.59,2.03,-1.2,-13.9,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,6.83,13.03,0.57,1.27,10.88,-12.0,-0.52,0.48,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,163.0,2.708,0.45,26.5,Elevated,Low,High
Iran,IRN,2002,9,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.68,1.06,0.54,1.6,8.0,-6.0,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,6.23,12.71,0.53,1.17,10.88,31.7,-0.02,0.27,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,163.0,2.708,0.45,26.2,Elevated,Low,High
Iran,IRN,2002,10,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.7,1.04,0.59,1.22,14.3,1.1,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,6.83,13.27,0.5,0.95,10.88,-19.8,-1.42,-0.1,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,175.0,2.708,0.45,29.8,Elevated,Low,High
Iran,IRN,2002,11,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.77,1.06,0.62,1.58,22.0,11.1,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,8.48,12.8,0.48,1.25,10.88,37.9,0.16,0.19,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,158.0,2.708,0.45,23.9,Elevated,Low,High
Iran,IRN,2002,12,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.67,1.0,0.54,1.54,29.3,17.6,461.4,6.23,0.4614,5594.0,373,89.1,28.3,633.1,4.8,10.74,11.82,0.44,1.0,10.88,42.4,0.6,0.49,401.7,9.5,1.7,459.4,140.6,26.7,3.91,73.24,9729.0,44441.7,68.0,7,37,11,156.0,2.708,0.45,21.6,Elevated,Low,High
Iran,IRN,2003,1,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.66,1.05,0.48,1.23,32.7,20.0,492.0,6.8,0.492,6086.0,376,91.5,29.1,641.1,4.0,12.91,12.28,0.44,0.78,12.02,57.5,-0.3,0.46,408.9,8.2,2.7,481.3,143.1,23.5,3.96,73.98,9884.0,44890.8,69.7,7,37,11,168.0,2.767,0.45,23.4,Elevated,Low,High
Iran,IRN,2003,2,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.71,1.05,0.59,1.23,29.8,18.0,492.0,6.8,0.492,6086.0,376,91.5,29.1,641.1,4.0,14.59,11.06,0.47,0.59,12.02,33.8,0.18,-0.09,408.9,8.2,2.7,481.3,143.1,23.5,3.96,73.98,9884.0,44890.8,69.7,7,37,11,155.0,2.767,0.45,22.5,Elevated,Low,High
Iran,IRN,2003,3,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.64,0.97,0.5,1.57,23.5,12.1,492.0,6.8,0.492,6086.0,376,91.5,29.1,641.1,4.0,15.2,10.8,0.4,0.57,12.02,-55.0,-1.51,-0.66,408.9,8.2,2.7,481.3,143.1,23.5,3.96,73.98,9884.0,44890.8,69.7,7,37,11,163.0,2.767,0.45,27.9,Elevated,Low,High
Iran,IRN,2003,4,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.64,1.04,0.49,1.41,13.0,2.1,492.0,6.8,0.492,6086.0,376,91.5,29.1,641.1,4.0,14.59,10.92,0.5,0.46,12.02,-7.7,-0.03,0.14,408.9,8.2,2.7,481.3,143.1,23.5,3.96,73.98,9884.0,44890.8,69.7,7,37,11,165.0,2.767,0.45,19.8,Elevated,Low,High
Iran,IRN,2003,5,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.59,0.93,0.46,1.4,5.7,-9.0,492.0,6.8,0.492,6086.0,376,91.5,29.1,641.1,4.0,12.91,,0.4,0.89,12.02,-21.7,-0.52,-0.47,408.9,8.2,2.7,481.3,143.1,23.5,3.96,73.98,9884.0,44890.8,69.7,7,37,11,154.0,2.767,0.45,21.2,Elevated,Low,High
Iran,IRN,2003,6,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.71,1.05,0.57,1.43,0.1,-13.5,492.0,6.8,0.492,6086.0,376,91.5,29.1,641.1,4.0,10.62,12.4,0.47,0.68,12.02,-22.0,-0.68,0.0,408.9,8.2,2.7,481.3,143.1,23.5,3.96,73.98,9884.0,44890.8,69.7,7,37,11,160.0,2.767,0.45,24.9,Elevated,Low,High
Iran,IRN,2003,7,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.64,1.08,0.49,1.41,-5.1,-13.7,492.0,6.8,0.492,6086.0,376,91.5,29.1,641.1,4.0,8.33,13.25,,0.46,12.02,1.1,-0.39,-0.17,408.9,8.2,2.7,481.3,143.1,23.5,3.96,73.98,9884.0,44890.8,69.7,7,37,11,174.0,2.767,0.45,21.1,Elevated,Low,High
Iran,IRN,2003,8,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.63,0.96,0.49,1.31,-0.9,-11.7,492.0,6.8,0.492,6086.0,376,91.5,29.1,641.1,4.0,6.65,13.1,,0.61,12.02,-21.9,-0.78,-0.49,408.9,8.2,2.7,481.3,143.1,23.5,3.96,73.98,9884.0,44890.8,69.7,7,37,11,167.0,2.767,0.45,26.5,Elevated,Low,High
Iran,IRN,2003,9,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.7,1.01,0.53,1.61,6.5,-6.3,492.0,6.8,0.492,6086.0,376,91.5,29.1,641.1,4.0,6.04,13.6,0.48,0.78,12.02,-48.8,-0.95,-0.31,408.9,8.2,2.7,481.3,143.1,23.5,3.96,73.98,9884.0,44890.8,69.7,7,37,11,169.0,2.767,0.45,32.3,Elevated,Low,High
Iran,IRN,2003,10,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.68,1.04,0.54,1.62,14.8,2.6,492.0,6.8,0.492,6086.0,376,91.5,29.1,641.1,4.0,6.65,13.03,0.42,0.34,,28.5,0.18,0.77,408.9,8.2,2.7,481.3,143.1,23.5,3.96,73.98,9884.0,44890.8,69.7,7,37,11,161.0,2.767,0.45,24.7,Elevated,Low,High
Iran,IRN,2003,11,Asia,Upper Middle,32.0,53.0,Subtropical,Dry,0.66,1.03,0.55,1.41,24.3,9.2,492.0,6.8,0.492,6086.0,376,91.5,29.1,641.1,4.0,8.33,12.32,0.44,0.54,12.02,28.0,-0.63,0.52,408.9,8.2,2.7,481.3,143.1,23.5,3.96,73.98,9884.0,44890.8,69.7,7,37,11,174.0,2.767,0.45,23.6,Elevated,Low,High
